contrast,lightness,chroma,hue
0.770551063887213,0.774913785233745,0.65821716306311,0.50485090379532
0.741945516356288,0.750851523240399,0.704040870262377,0.490888376947745
0.724260830565979,0.603479758839901,0.649891732399534,0.530794681293097
0.6356924724725,0.427986782451273,0.532259315833315,0.581990297072176
0.559898472443438,0.378297138373238,0.572314039410025,0.546646908443433
0.526184841806855,0.387693284673619,0.641938943194044,0.50443030987413
0.508458548546452,0.352956955325577,0.573553434898113,0.537920300134696
0.511340535581405,0.375271430716552,0.596407225794446,0.523801744728283
0.534709712232903,0.424610491629097,0.664003037198635,0.492624984760695
0.582095609282855,0.444443462822306,0.665577858119595,0.514521997228961
0.602595003564228,0.456899899380774,0.673467567468437,0.52101980222534
0.623717698667024,0.458969161793022,0.669727875457623,0.534385581396479
0.623551862320173,0.461324515621664,0.672565875882787,0.51531865969542
0.559433704669817,0.351147673722344,0.551603883298765,0.484538078093912
0.488580758085032,0.221554247050801,0.412988372722768,0.467910487736329
0.3973038143809,0.142059070074376,0.354116362757546,0.46567832911675
0.401489119282181,0.197157658723407,0.476703804149839,0.460322805223588
0.488805656075048,0.367643232941678,0.653719753182495,0.429197838012056
0.507049623339883,0.413154984538955,0.765480626296828,0.424415357459158
0.461710281818549,0.352876396551964,0.767930320914323,0.438276844251507
0.468999145122822,0.319163557092528,0.781001918451994,0.452575724560226
0.482540988669602,0.309716232963889,0.81105938356373,0.474565101082007
0.456909223647839,0.283410944068467,0.77110754916277,0.498707388842037
0.405361316544839,0.244951179196133,0.683831491480866,0.51872611782953
0.377072475873198,0.236982290873242,0.656091233195357,0.513321616938281
0.406175848446453,0.27013666627806,0.716796168608653,0.485105986338146
0.479007106414353,0.288051293520846,0.715341740453987,0.450088727017704
0.527301891796912,0.305854351259542,0.663417582776393,0.405851319281967
0.453559189471152,0.324670730503545,0.573192584798907,0.383821198574826
0.337811721319096,0.259212745700472,0.437376374837671,0.418647460482036
0.239916371103404,0.14679873493665,0.256712770675592,0.479860386653205
0.186311678854588,0.0675467900263595,0.128300787126385,0.539425319533644
0.210948194589787,0.0558961135307241,0.118725380701119,0.591164289304285
0.245072243066385,0.0748386074280387,0.142682963980021,0.633213823904571
0.263284061927761,0.095372115053295,0.161697417330991,0.65817593184866
0.27496762291648,0.111242533748583,0.178324201747312,0.66759521866625
0.28226882922788,0.121597522587971,0.191567722343065,0.666608268848208
0.286525829597285,0.129939309640589,0.204467098308702,0.642334625886081
0.313145120119927,0.15949470595207,0.250020410812885,0.561640416030616
0.364802320682009,0.21988448020911,0.344112606947291,0.504593670402823
0.404637326712914,0.264491161114433,0.415042905610415,0.487850064420917
0.406554310926955,0.268928512835567,0.426545101742366,0.494935084929324
0.358544734005874,0.225384783134579,0.365146075500536,0.531560285904027
0.30110054072653,0.173847799280225,0.290778819606735,0.5686301903202
0.263778817433518,0.139140513171313,0.239786773363667,0.592218018072361
0.258901146291822,0.131829283138596,0.231132829325162,0.587849728465732
0.290007598567966,0.160277851296978,0.289390493265197,0.517534967993087
0.330938703921624,0.193245937192733,0.350650438420177,0.43857281909564
0.375279496185656,0.211567424013938,0.363796613619146,0.409959385783039
0.39140143457789,0.197854017702209,0.31861327215658,0.471023628172291
0.380207693152527,0.170496528100213,0.26113466785982,0.555459726275048
0.380634387916669,0.168907054586131,0.253837349782525,0.560203201108185
0.38328542584887,0.196162103055973,0.312926348828141,0.510448080462078
0.385974125475546,0.227975190367794,0.382631015481974,0.46384544266858
0.394821068892574,0.252379176117903,0.426313339932379,0.434840358850994
0.42757716269782,0.280090813497386,0.446092391994112,0.413918410493866
0.455615873056004,0.297016860068673,0.448957402182138,0.400341982738795
0.450305086550363,0.288235091965157,0.438910854913008,0.396047498945966
0.407065784464234,0.253955077488639,0.409198737920913,0.405576515613922
0.355417814921349,0.213667431746443,0.367980672057909,0.421620134148172
0.328225101817229,0.200448059114583,0.35611641123589,0.448013110266171
0.398743488817368,0.307811154840938,0.513026455938448,0.492926478367891
0.464125897021972,0.455047267241652,0.734491186442591,0.528431588107434
0.495776504949616,0.561079707797381,0.891697352847015,0.538492256045421
0.522407531576684,0.633890332768346,0.979523195243693,0.509231379780358
0.527075361121351,0.646100115407326,0.985897335583781,0.473918168999889
0.503334689956828,0.5966476723099,0.917423688791469,0.487363439809061
0.483820803844288,0.535996533892773,0.836474827685507,0.524696487282135
0.476198935635559,0.495300281568918,0.78259965514026,0.553164041779973
0.474562291283599,0.476098785670451,0.758000504917298,0.566976458092366
0.475778609330224,0.471284042625549,0.751951813296118,0.570617081725961
0.481207834435473,0.485595770272741,0.769893229562158,0.562400829858702
0.494436549072649,0.529167214913075,0.824579951884025,0.539081900837376
0.501609229814685,0.53718557515279,0.833453740226659,0.537798287194299
0.504596597505647,0.531569711324541,0.823444920336644,0.541031203481736
0.512597893714406,0.56118081251455,0.859802360997268,0.515860305073089
0.525241047830393,0.594594212283619,0.897430673315832,0.484927647738658
0.533060934579074,0.609084941158611,0.912533615227558,0.465595181283381
0.526742445696355,0.600387506953412,0.911193182191453,0.46800912262016
0.48849646443989,0.551715270483044,0.890241127907589,0.508402441860626
0.457412135609697,0.514248607568173,0.877968453929711,0.544469838483523
0.471627905104691,0.540856506617998,0.907786785673238,0.535359018402719
0.500175166633946,0.582883581896643,0.940130205743945,0.512085638697719
0.522682197226828,0.607780026091517,0.950659475023064,0.497241843904635
0.534718790008461,0.605823827651436,0.937126036248188,0.499502488306781
0.5399079404553,0.57014694161479,0.883593283518164,0.527443938798298
0.554393693120411,0.532117422047857,0.820361625103914,0.554974139766389
0.531141054968385,0.513901360078375,0.812860504599153,0.557817667009293
0.476146274426486,0.485029577223541,0.806044482086729,0.557180169465697
0.453221337040663,0.47631484248974,0.803388204846411,0.561397502599386
0.51327566769609,0.541928585295371,0.856752965465381,0.576030691656194
0.587586763401395,0.62328079196564,0.925227542034876,0.585651235110035
0.616543561479581,0.654510042908747,0.948681152769387,0.585507869816536
0.568482800439882,0.586179638233941,0.87345438667931,0.575050644033867
0.514666696810618,0.5179826382995,0.782483908963672,0.552708099103563
0.506785432278687,0.526329287068337,0.728148159781133,0.509539844392617
0.497241343785457,0.520010112634221,0.729683810409152,0.498086156099078
0.507410993865704,0.528579821897183,0.804666084850892,0.489699112840386
0.511565810228288,0.510230306360703,0.825124000079314,0.499218215735091
0.500382691122112,0.491979862333897,0.832933168972148,0.524044486876678
0.518807130708604,0.507759723163948,0.85051386457783,0.525565984939233
0.544426649162001,0.531545974516959,0.863747973249769,0.51542517069534
0.545595034822272,0.538982588621481,0.874740880541706,0.523449401242007
0.535395076364716,0.536376073359206,0.882017541525902,0.53946771089907
0.535282938215025,0.529040746236844,0.873636448046492,0.552599597497169
0.569695599748786,0.510936345425805,0.82726297929287,0.565451187287132
0.593923979374591,0.495062381267827,0.789321206576744,0.573010155500047
0.560357062664659,0.49422316839551,0.801867804297603,0.567340481340571
0.50918423399413,0.49714627772149,0.805417465776537,0.545106838432588
0.481675258618999,0.516348621113137,0.818875794782867,0.518036161476426
0.491876805651799,0.568920239837688,0.87797990248419,0.484395343095891
0.525208986678888,0.608732940251997,0.921548502799208,0.463776288746258
0.551011779787341,0.63704362534851,0.95276918992865,0.45557673632495
0.558233847116588,0.657761585048939,0.971052947439659,0.451853225905431
0.550637465569902,0.658222952979659,0.948168747499324,0.461883195866338
0.529769023847139,0.606253036820709,0.893212480512622,0.498146143304877
0.522806717462627,0.555401696647166,0.847152860598623,0.517473401384354
0.501043721909301,0.517201179092415,0.811139543060966,0.536633614808985
0.482950150670755,0.504766237369008,0.804018382649532,0.55042437810741
0.497015437636209,0.537910609729687,0.860477716332479,0.54365666749609
0.522704241638825,0.581678913036196,0.925843303608836,0.530454818023562
0.542978151950941,0.615105127421232,0.973694915751135,0.517879319498369
0.558917804913725,0.628463052425276,1.00063961073292,0.498839697678675
0.566611105944507,0.627529803191741,1.01078707295533,0.487243566013846
0.561086338261364,0.622968909011139,1.01123430991452,0.497314398457061
0.554671747153349,0.623567290160054,1.0078349284026,0.509023748093799
0.557166001574724,0.626492067886053,1.00154684027791,0.505129462077863
0.554536845698464,0.625371282739407,0.985520804042099,0.50713261326055
0.554393375280879,0.619260733634546,0.959721557112226,0.510253124631123
0.577846045232068,0.605364719721617,0.937468611227064,0.496552844213076
0.587139112444114,0.575588025040592,0.897057053147342,0.477609552828494
0.544632067210368,0.489097561315723,0.711163410941445,0.499182747542376
0.518155094614309,0.498677662544719,0.52692048782995,0.542831444451236
0.512506395636351,0.542463173200826,0.442366417650441,0.571904822436243
0.493510252332069,0.510334405114807,0.435983039825174,0.569322681630104
0.492705261538507,0.514545781621976,0.463378844264709,0.571035178754893
0.486638112999819,0.482145006025247,0.516209735677715,0.555615081432843
0.491908273603469,0.47140459254479,0.633198822225245,0.54453635772822
0.490765835646228,0.490251673591683,0.776331855462388,0.533136395194337
0.469534289455829,0.509593726152971,0.868363265584758,0.523306617304049
0.444574138403477,0.520721925757374,0.902656802169579,0.519417552514638
0.441695143148217,0.526464147106045,0.89988807688294,0.525004508334607
0.4909935319486,0.534469957201292,0.859232158425207,0.541758280245899
0.549773402963252,0.543929906935749,0.825361168552696,0.556902213089086
0.595999006047878,0.572011669751034,0.853330748064631,0.560047527478929
0.597437807167357,0.59568067327338,0.86430797499627,0.544826743991253
0.558444436125367,0.587769431048563,0.834660662320787,0.527402417665024
0.526150227612416,0.56941511430217,0.806010566951125,0.520201314323576
0.543385506407415,0.565557667624802,0.807211500603304,0.525783116113556
0.570479192450992,0.572368894303705,0.822779629389499,0.532051669805404
0.592923560799156,0.593932665880339,0.868927437864477,0.541086902360488
0.590405778917855,0.589729260153554,0.875430458203511,0.545335372933232
0.560714719602867,0.573579433415425,0.873048230129451,0.547108566936871
0.533060788024811,0.578898980780449,0.895700907400816,0.544049281269012
0.555857031930796,0.611023673010476,0.929779073624754,0.553228978990279
0.594899699038926,0.642347530308508,0.962632709925886,0.565831368492167
0.620613353747767,0.659273586074687,0.990344806681996,0.573210398800965
0.632334674897963,0.66462366103464,1.00685516297173,0.576836965106972
0.624538662294301,0.656859336407672,1.00298593398288,0.573167769294247
0.574636823526575,0.622053229440708,0.960194649934129,0.552477576667235
0.528534297833814,0.585647200079354,0.907729209243828,0.533284983479894
0.525795863532607,0.561164487266221,0.856075719043268,0.530438153998679
0.541625723092787,0.55266499434818,0.832441195098784,0.533820808205328
0.555819974336266,0.559260077687711,0.842247919082781,0.536928924844389
0.552023364429713,0.560784376945016,0.851857303555539,0.53796838498534
0.519517669062499,0.54802258821003,0.846775039552599,0.534486727666384
0.496593154521218,0.539991486770904,0.83949118747339,0.532812853608377
0.526543171794245,0.559716925942206,0.841708307447641,0.544008641818366
0.568220075076706,0.594889822080311,0.851239923251396,0.557066571650806
0.557571938412851,0.606170275183409,0.839491922415956,0.541806908351824
0.547898067658048,0.600962797195993,0.815009184199143,0.527487561788816
0.55553289415658,0.617977024464867,0.817550258119483,0.519133312129163
0.561955403318857,0.668693600380808,0.871558543023703,0.507817794584512
0.541703913268252,0.658018494735642,0.881672199040099,0.508392884362864
0.51909898876574,0.593666809397942,0.823276997766428,0.505011690097773
0.514954379242638,0.547517282240347,0.77484577563399,0.496274360599042
0.527656058915277,0.561569668755909,0.794267366404819,0.479350476969037
0.542781062770692,0.596459642800809,0.836352898950824,0.463098614290219
0.551531703180202,0.617278898794296,0.858124835274819,0.458299121930187
0.535911805493386,0.587490193826743,0.825357584782331,0.471024176993272
0.514719963426491,0.551390357461135,0.785318949027777,0.480147346845387
0.498387252555761,0.54414938121687,0.769703594411712,0.470533585334675
0.480000394076255,0.526244713133535,0.739688674220189,0.475839690709463
0.479276989815181,0.508086094221736,0.738931143260136,0.494864287299185
0.501113420564446,0.4965563262628,0.75569164776637,0.526165059658218
0.506255436094643,0.494412928583328,0.772651401883065,0.535514360443886
0.490813244073304,0.490775606592447,0.766158650939006,0.530119495424899
0.482249471340497,0.48239674694189,0.725154151444764,0.522738480127583
0.448030445569316,0.489321399791211,0.715246351857154,0.503360833276593
0.419561564565103,0.510990371801388,0.741542053285253,0.486032948660375
0.447511656231017,0.525812586017878,0.780700377605147,0.506068903829889
0.475515049856976,0.520826897963571,0.818362069562925,0.534840018000452
0.485589972634945,0.509862347224956,0.843982337511496,0.552858920395407
0.494232944906122,0.507075962755757,0.853583207115967,0.561210904996077
0.521047798290159,0.525042875111964,0.84309102928553,0.562298252204171
0.552466073164311,0.546707872391557,0.826548255570679,0.561443593933252
0.577861219978086,0.560811710932774,0.80748961745798,0.562100846005415
0.54662699648806,0.537762080116609,0.743106512178318,0.560534371248911
0.45703889928798,0.504809809758679,0.694612473036753,0.565286757416574
0.376287074713645,0.48538943471229,0.718775889840057,0.577748683672537
0.332793417028492,0.464153949563222,0.679753980762253,0.573697718791674
0.311713644988324,0.487372038035759,0.634807483003208,0.563224468899266
0.31052055941932,0.513276709793911,0.599899126497207,0.556023596802234
0.350148279836303,0.493644823925256,0.545867029063874,0.555282971470538
0.424311657125566,0.476467509946986,0.500944705794589,0.565352376816231
0.538242100139814,0.501539383167441,0.481965761332238,0.597703499781571
0.633757122510796,0.531322259248586,0.471723794369964,0.627566731275464
0.633034418783109,0.510656494128107,0.467754443806159,0.639848790866052
0.539800113642945,0.455657546424629,0.483768576848679,0.632497855952599
0.481859979043141,0.454511914342111,0.527701611833828,0.600109064962469
0.433292931753898,0.452823509832385,0.537771639298176,0.580487409422734
0.395154809228205,0.442838559098939,0.530416723870655,0.575152411427824
0.388490611356588,0.446381384896813,0.549741339744851,0.577467220300596
0.398950203666057,0.455500457864069,0.604030839975001,0.595139703733626
0.364479239803683,0.449674028471653,0.547883068979385,0.628161141092273
0.386398647956288,0.615849615822271,0.440517804249834,0.696237717313179
0.464730759753732,0.772896410318713,0.404867140217022,0.730922629086679
0.508091371564691,0.74555215240585,0.523283296951555,0.705509729538092
0.534805284593827,0.664709684847686,0.675737298775587,0.670988222136174
0.584174934875457,0.644125088490459,0.749930039898443,0.638435002106623
0.616825019149504,0.633649308846716,0.756172435832061,0.610973156637708
0.60235449269359,0.576727709059382,0.732262427376761,0.592153459392024
0.604605045175412,0.54975793957056,0.721052662210661,0.586295490528982
